Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
222352.0	186741.0	1000	300	25.0	0.001
222352.0	164688.0	2000	300	25.0	0.01
222352.0	133856.0	3000	300	25.0	0.1
222352.0	171520.0	4000	300	25.0	1.0
222352.0	166293.0	1000	400	125.0	0.001
222352.0	141402.0	2000	400	125.0	0.01
222352.0	144431.0	3000	400	125.0	0.1
222352.0	192701.0	4000	400	125.0	1.0
222352.0	150589.0	1000	100	1.0	0.001
222352.0	150837.0	2000	100	1.0	0.01
222352.0	195720.0	3000	100	1.0	0.1
222352.0	191157.0	4000	100	1.0	1.0
222352.0	178435.0	1000	200	5.0	0.001
222352.0	180680.0	2000	200	5.0	0.01
222352.0	135320.0	3000	200	5.0	0.1
222352.0	193892.0	4000	200	5.0	1.0
222352.0	208333.0	1000	300	25.0	0.001
222352.0	141863.0	2000	300	25.0	0.01
222352.0	149356.0	3000	300	25.0	0.1
222352.0	165245.0	4000	300	25.0	1.0
222352.0	204018.0	1000	400	125.0	0.001
222352.0	142632.0	2000	400	125.0	0.01
222352.0	156589.0	3000	400	125.0	0.1
222352.0	190410.0	4000	400	125.0	1.0
222352.0	178301.0	1000	100	1.0	0.001
222352.0	154008.0	2000	100	1.0	0.01
222352.0	173198.0	3000	100	1.0	0.1
222352.0	185822.0	4000	100	1.0	1.0
222352.0	192765.0	1000	200	5.0	0.001
222352.0	132556.0	2000	200	5.0	0.01
222352.0	124835.0	3000	200	5.0	0.1
222352.0	179068.0	4000	200	5.0	1.0
222352.0	172948.0	1000	300	25.0	0.001
222352.0	143269.0	2000	300	25.0	0.01
222352.0	176871.0	3000	300	25.0	0.1
222352.0	166560.0	4000	300	25.0	1.0
222352.0	249878.0	1000	400	125.0	0.001
222352.0	151760.0	2000	400	125.0	0.01
222352.0	143691.0	3000	400	125.0	0.1
222352.0	184935.0	4000	400	125.0	1.0
222352.0	163675.0	1000	100	1.0	0.001
222352.0	146957.0	2000	100	1.0	0.01
222352.0	150424.0	3000	100	1.0	0.1
222352.0	172922.0	4000	100	1.0	1.0
222352.0	253922.0	1000	200	5.0	0.001
222352.0	250682.0	2000	200	5.0	0.01
222352.0	148548.0	3000	200	5.0	0.1
222352.0	171649.0	4000	200	5.0	1.0
222352.0	194493.0	1000	300	25.0	0.001
222352.0	174715.0	2000	300	25.0	0.01
222352.0	127207.0	3000	300	25.0	0.1
222352.0	173800.0	4000	300	25.0	1.0
222352.0	178332.0	1000	400	125.0	0.001
222352.0	140912.0	2000	400	125.0	0.01
222352.0	155301.0	3000	400	125.0	0.1
222352.0	183014.0	4000	400	125.0	1.0
222352.0	155913.0	1000	100	1.0	0.001
222352.0	177592.0	2000	100	1.0	0.01
222352.0	157231.0	3000	100	1.0	0.1
222352.0	172569.0	4000	100	1.0	1.0
222352.0	183368.0	1000	200	5.0	0.001
222352.0	191936.0	2000	200	5.0	0.01
222352.0	133830.0	3000	200	5.0	0.1
222352.0	270962.0	4000	200	5.0	1.0
222352.0	155466.0	1000	300	25.0	0.001
222352.0	135914.0	2000	300	25.0	0.01
222352.0	149992.0	3000	300	25.0	0.1
222352.0	203070.0	4000	300	25.0	1.0
222352.0	157447.0	1000	400	125.0	0.001
222352.0	144350.0	2000	400	125.0	0.01
222352.0	162462.0	3000	400	125.0	0.1
222352.0	190119.0	4000	400	125.0	1.0
222352.0	167341.0	1000	100	1.0	0.001
222352.0	191959.0	2000	100	1.0	0.01
222352.0	128444.0	3000	100	1.0	0.1
222352.0	176052.0	4000	100	1.0	1.0
222352.0	160695.0	1000	200	5.0	0.001
222352.0	135411.0	2000	200	5.0	0.01
222352.0	127771.0	3000	200	5.0	0.1
222352.0	171850.0	4000	200	5.0	1.0
222352.0	150318.0	1000	300	25.0	0.001
222352.0	175408.0	2000	300	25.0	0.01
222352.0	177177.0	3000	300	25.0	0.1
222352.0	165867.0	4000	300	25.0	1.0
222352.0	216399.0	1000	400	125.0	0.001
222352.0	147391.0	2000	400	125.0	0.01
222352.0	151532.0	3000	400	125.0	0.1
222352.0	206389.0	4000	400	125.0	1.0
222352.0	173415.0	1000	100	1.0	0.001
222352.0	168121.0	2000	100	1.0	0.01
222352.0	130929.0	3000	100	1.0	0.1
222352.0	174320.0	4000	100	1.0	1.0
222352.0	219268.0	1000	200	5.0	0.001
222352.0	140674.0	2000	200	5.0	0.01
222352.0	135591.0	3000	200	5.0	0.1
222352.0	176998.0	4000	200	5.0	1.0
222352.0	163747.0	1000	300	25.0	0.001
222352.0	142927.0	2000	300	25.0	0.01
222352.0	133942.0	3000	300	25.0	0.1
222352.0	202915.0	4000	300	25.0	1.0
222352.0	158148.0	1000	400	125.0	0.001
222352.0	150145.0	2000	400	125.0	0.01
222352.0	139484.0	3000	400	125.0	0.1
222352.0	198211.0	4000	400	125.0	1.0
222352.0	149292.0	1000	100	1.0	0.001
222352.0	137589.0	2000	100	1.0	0.01
222352.0	146405.0	3000	100	1.0	0.1
222352.0	169308.0	4000	100	1.0	1.0
222352.0	172506.0	1000	200	5.0	0.001
222352.0	145434.0	2000	200	5.0	0.01
222352.0	129940.0	3000	200	5.0	0.1
222352.0	175984.0	4000	200	5.0	1.0
222352.0	168036.0	1000	300	25.0	0.001
222352.0	166765.0	2000	300	25.0	0.01
222352.0	139086.0	3000	300	25.0	0.1
222352.0	168516.0	4000	300	25.0	1.0
222352.0	259505.0	1000	400	125.0	0.001
222352.0	136196.0	2000	400	125.0	0.01
222352.0	156300.0	3000	400	125.0	0.1
222352.0	168721.0	4000	400	125.0	1.0
222352.0	163950.0	1000	100	1.0	0.001
222352.0	173997.0	2000	100	1.0	0.01
222352.0	132669.0	3000	100	1.0	0.1
222352.0	186750.0	4000	100	1.0	1.0
222352.0	175077.0	1000	200	5.0	0.001
222352.0	139248.0	2000	200	5.0	0.01
222352.0	137753.0	3000	200	5.0	0.1
222352.0	172779.0	4000	200	5.0	1.0
222352.0	212658.0	1000	300	25.0	0.001
222352.0	178315.0	2000	300	25.0	0.01
222352.0	132505.0	3000	300	25.0	0.1
222352.0	163526.0	4000	300	25.0	1.0
222352.0	181725.0	1000	400	125.0	0.001
222352.0	193734.0	2000	400	125.0	0.01
222352.0	145640.0	3000	400	125.0	0.1
222352.0	168992.0	4000	400	125.0	1.0
222352.0	166820.0	1000	100	1.0	0.001
222352.0	141393.0	2000	100	1.0	0.01
222352.0	137613.0	3000	100	1.0	0.1
222352.0	194012.0	4000	100	1.0	1.0
222352.0	210279.0	1000	200	5.0	0.001
222352.0	135684.0	2000	200	5.0	0.01
222352.0	130553.0	3000	200	5.0	0.1
222352.0	158887.0	4000	200	5.0	1.0
222352.0	200735.0	1000	300	25.0	0.001
222352.0	135276.0	2000	300	25.0	0.01
222352.0	131765.0	3000	300	25.0	0.1
222352.0	163928.0	4000	300	25.0	1.0
222352.0	158111.0	1000	400	125.0	0.001
222352.0	183397.0	2000	400	125.0	0.01
222352.0	141094.0	3000	400	125.0	0.1
222352.0	197209.0	4000	400	125.0	1.0
222352.0	163764.0	1000	100	1.0	0.001
222352.0	139325.0	2000	100	1.0	0.01
222352.0	134657.0	3000	100	1.0	0.1
222352.0	172559.0	4000	100	1.0	1.0
222352.0	191340.0	1000	200	5.0	0.001
222352.0	151431.0	2000	200	5.0	0.01
222352.0	164165.0	3000	200	5.0	0.1
222352.0	154926.0	4000	200	5.0	1.0
222352.0	211128.0	1000	300	25.0	0.001
222352.0	138399.0	2000	300	25.0	0.01
222352.0	143883.0	3000	300	25.0	0.1
222352.0	162070.0	4000	300	25.0	1.0
222352.0	170956.0	1000	400	125.0	0.001
222352.0	141492.0	2000	400	125.0	0.01
222352.0	168830.0	3000	400	125.0	0.1
222352.0	188204.0	4000	400	125.0	1.0
222352.0	176180.0	1000	100	1.0	0.001
222352.0	144786.0	2000	100	1.0	0.01
222352.0	147132.0	3000	100	1.0	0.1
222352.0	211215.0	4000	100	1.0	1.0
222352.0	160046.0	1000	200	5.0	0.001
222352.0	143214.0	2000	200	5.0	0.01
222352.0	148168.0	3000	200	5.0	0.1
222352.0	179418.0	4000	200	5.0	1.0
222352.0	162572.0	1000	300	25.0	0.001
222352.0	160778.0	2000	300	25.0	0.01
222352.0	128146.0	3000	300	25.0	0.1
222352.0	163151.0	4000	300	25.0	1.0
222352.0	168053.0	1000	400	125.0	0.001
222352.0	167286.0	2000	400	125.0	0.01
222352.0	168703.0	3000	400	125.0	0.1
222352.0	158907.0	4000	400	125.0	1.0
222352.0	170799.0	1000	100	1.0	0.001
222352.0	160948.0	2000	100	1.0	0.01
222352.0	127386.0	3000	100	1.0	0.1
222352.0	195959.0	4000	100	1.0	1.0
222352.0	176575.0	1000	200	5.0	0.001
222352.0	167755.0	2000	200	5.0	0.01
222352.0	132421.0	3000	200	5.0	0.1
222352.0	218484.0	4000	200	5.0	1.0
222352.0	170051.0	1000	300	25.0	0.001
222352.0	145526.0	2000	300	25.0	0.01
222352.0	177101.0	3000	300	25.0	0.1
222352.0	170796.0	4000	300	25.0	1.0
222352.0	166536.0	1000	400	125.0	0.001
222352.0	137663.0	2000	400	125.0	0.01
222352.0	225979.0	3000	400	125.0	0.1
222352.0	169630.0	4000	400	125.0	1.0
222352.0	168566.0	1000	100	1.0	0.001
222352.0	188494.0	2000	100	1.0	0.01
222352.0	130194.0	3000	100	1.0	0.1
222352.0	159338.0	4000	100	1.0	1.0
222352.0	157779.0	1000	200	5.0	0.001
222352.0	136756.0	2000	200	5.0	0.01
222352.0	122869.0	3000	200	5.0	0.1
222352.0	165887.0	4000	200	5.0	1.0
222352.0	173510.0	1000	300	25.0	0.001
222352.0	149258.0	2000	300	25.0	0.01
222352.0	137876.0	3000	300	25.0	0.1
222352.0	178292.0	4000	300	25.0	1.0
222352.0	190727.0	1000	400	125.0	0.001
222352.0	137521.0	2000	400	125.0	0.01
222352.0	141621.0	3000	400	125.0	0.1
222352.0	168913.0	4000	400	125.0	1.0
222352.0	154944.0	1000	100	1.0	0.001
222352.0	174090.0	2000	100	1.0	0.01
222352.0	140638.0	3000	100	1.0	0.1
222352.0	168068.0	4000	100	1.0	1.0
222352.0	170378.0	1000	200	5.0	0.001
222352.0	149442.0	2000	200	5.0	0.01
222352.0	136570.0	3000	200	5.0	0.1
222352.0	166830.0	4000	200	5.0	1.0
222352.0	184723.0	1000	300	25.0	0.001
222352.0	143093.0	2000	300	25.0	0.01
222352.0	146348.0	3000	300	25.0	0.1
222352.0	154908.0	4000	300	25.0	1.0
222352.0	168318.0	1000	400	125.0	0.001
222352.0	151044.0	2000	400	125.0	0.01
222352.0	230257.0	3000	400	125.0	0.1
222352.0	162689.0	4000	400	125.0	1.0
222352.0	161549.0	1000	100	1.0	0.001
222352.0	142304.0	2000	100	1.0	0.01
222352.0	121415.0	3000	100	1.0	0.1
222352.0	170750.0	4000	100	1.0	1.0
222352.0	161542.0	1000	200	5.0	0.001
222352.0	147599.0	2000	200	5.0	0.01
222352.0	161530.0	3000	200	5.0	0.1
222352.0	164732.0	4000	200	5.0	1.0
222352.0	168954.0	1000	300	25.0	0.001
222352.0	136252.0	2000	300	25.0	0.01
222352.0	199580.0	3000	300	25.0	0.1
222352.0	192023.0	4000	300	25.0	1.0
222352.0	157629.0	1000	400	125.0	0.001
222352.0	142988.0	2000	400	125.0	0.01
222352.0	146908.0	3000	400	125.0	0.1
222352.0	168614.0	4000	400	125.0	1.0
222352.0	176539.0	1000	100	1.0	0.001
222352.0	131198.0	2000	100	1.0	0.01
222352.0	127707.0	3000	100	1.0	0.1
222352.0	165728.0	4000	100	1.0	1.0
222352.0	169654.0	1000	200	5.0	0.001
222352.0	145614.0	2000	200	5.0	0.01
222352.0	170117.0	3000	200	5.0	0.1
222352.0	197490.0	4000	200	5.0	1.0
222352.0	158170.0	1000	300	25.0	0.001
222352.0	142443.0	2000	300	25.0	0.01
222352.0	132466.0	3000	300	25.0	0.1
222352.0	169758.0	4000	300	25.0	1.0
222352.0	169268.0	1000	400	125.0	0.001
222352.0	147799.0	2000	400	125.0	0.01
222352.0	137660.0	3000	400	125.0	0.1
222352.0	171517.0	4000	400	125.0	1.0
222352.0	164603.0	1000	100	1.0	0.001
222352.0	152326.0	2000	100	1.0	0.01
222352.0	126563.0	3000	100	1.0	0.1
222352.0	179251.0	4000	100	1.0	1.0
222352.0	156822.0	1000	200	5.0	0.001
222352.0	140920.0	2000	200	5.0	0.01
222352.0	126816.0	3000	200	5.0	0.1
222352.0	187641.0	4000	200	5.0	1.0
222352.0	173281.0	1000	300	25.0	0.001
222352.0	179456.0	2000	300	25.0	0.01
222352.0	142286.0	3000	300	25.0	0.1
222352.0	194624.0	4000	300	25.0	1.0
222352.0	175480.0	1000	400	125.0	0.001
222352.0	137205.0	2000	400	125.0	0.01
222352.0	129770.0	3000	400	125.0	0.1
222352.0	175439.0	4000	400	125.0	1.0
222352.0	178283.0	1000	100	1.0	0.001
222352.0	158254.0	2000	100	1.0	0.01
222352.0	131399.0	3000	100	1.0	0.1
222352.0	173533.0	4000	100	1.0	1.0
222352.0	163414.0	1000	200	5.0	0.001
222352.0	178827.0	2000	200	5.0	0.01
222352.0	132338.0	3000	200	5.0	0.1
222352.0	179962.0	4000	200	5.0	1.0
222352.0	236611.0	1000	300	25.0	0.001
222352.0	135264.0	2000	300	25.0	0.01
222352.0	131474.0	3000	300	25.0	0.1
222352.0	176832.0	4000	300	25.0	1.0
222352.0	158915.0	1000	400	125.0	0.001
222352.0	146129.0	2000	400	125.0	0.01
222352.0	166809.0	3000	400	125.0	0.1
222352.0	163764.0	4000	400	125.0	1.0
222352.0	164359.0	1000	100	1.0	0.001
222352.0	172130.0	2000	100	1.0	0.01
222352.0	134943.0	3000	100	1.0	0.1
222352.0	186079.0	4000	100	1.0	1.0
222352.0	171793.0	1000	200	5.0	0.001
222352.0	152420.0	2000	200	5.0	0.01
222352.0	140998.0	3000	200	5.0	0.1
222352.0	201913.0	4000	200	5.0	1.0
222352.0	158727.0	1000	300	25.0	0.001
222352.0	166954.0	2000	300	25.0	0.01
222352.0	133830.0	3000	300	25.0	0.1
222352.0	177788.0	4000	300	25.0	1.0
222352.0	197416.0	1000	400	125.0	0.001
222352.0	159574.0	2000	400	125.0	0.01
222352.0	149357.0	3000	400	125.0	0.1
222352.0	157584.0	4000	400	125.0	1.0
222352.0	176812.0	1000	100	1.0	0.001
222352.0	137452.0	2000	100	1.0	0.01
222352.0	203413.0	3000	100	1.0	0.1
222352.0	163701.0	4000	100	1.0	1.0
222352.0	161136.0	1000	200	5.0	0.001
222352.0	183438.0	2000	200	5.0	0.01
222352.0	140711.0	3000	200	5.0	0.1
222352.0	168848.0	4000	200	5.0	1.0
222352.0	160984.0	1000	300	25.0	0.001
222352.0	155094.0	2000	300	25.0	0.01
222352.0	191726.0	3000	300	25.0	0.1
222352.0	169108.0	4000	300	25.0	1.0
222352.0	163699.0	1000	400	125.0	0.001
222352.0	149830.0	2000	400	125.0	0.01
222352.0	129511.0	3000	400	125.0	0.1
222352.0	190367.0	4000	400	125.0	1.0
222352.0	160775.0	1000	100	1.0	0.001
222352.0	180216.0	2000	100	1.0	0.01
222352.0	137212.0	3000	100	1.0	0.1
222352.0	170643.0	4000	100	1.0	1.0
222352.0	156288.0	1000	200	5.0	0.001
222352.0	149473.0	2000	200	5.0	0.01
222352.0	208286.0	3000	200	5.0	0.1
222352.0	168049.0	4000	200	5.0	1.0
222352.0	222013.0	1000	300	25.0	0.001
222352.0	143446.0	2000	300	25.0	0.01
222352.0	136204.0	3000	300	25.0	0.1
222352.0	170454.0	4000	300	25.0	1.0
222352.0	176112.0	1000	400	125.0	0.001
222352.0	204506.0	2000	400	125.0	0.01
222352.0	130244.0	3000	400	125.0	0.1
222352.0	179477.0	4000	400	125.0	1.0
222352.0	180818.0	1000	100	1.0	0.001
222352.0	137204.0	2000	100	1.0	0.01
222352.0	147083.0	3000	100	1.0	0.1
222352.0	176256.0	4000	100	1.0	1.0
222352.0	168741.0	1000	200	5.0	0.001
222352.0	205677.0	2000	200	5.0	0.01
222352.0	137411.0	3000	200	5.0	0.1
222352.0	169341.0	4000	200	5.0	1.0
222352.0	214691.0	1000	300	25.0	0.001
222352.0	168032.0	2000	300	25.0	0.01
222352.0	138453.0	3000	300	25.0	0.1
222352.0	161506.0	4000	300	25.0	1.0
222352.0	189569.0	1000	400	125.0	0.001
222352.0	137278.0	2000	400	125.0	0.01
222352.0	142995.0	3000	400	125.0	0.1
222352.0	158220.0	4000	400	125.0	1.0
222352.0	184823.0	1000	100	1.0	0.001
222352.0	180600.0	2000	100	1.0	0.01
222352.0	130431.0	3000	100	1.0	0.1
222352.0	177821.0	4000	100	1.0	1.0
222352.0	211433.0	1000	200	5.0	0.001
222352.0	151537.0	2000	200	5.0	0.01
222352.0	133494.0	3000	200	5.0	0.1
222352.0	189715.0	4000	200	5.0	1.0
222352.0	162423.0	1000	300	25.0	0.001
222352.0	140263.0	2000	300	25.0	0.01
222352.0	155638.0	3000	300	25.0	0.1
222352.0	203178.0	4000	300	25.0	1.0
222352.0	189155.0	1000	400	125.0	0.001
222352.0	140515.0	2000	400	125.0	0.01
222352.0	137981.0	3000	400	125.0	0.1
222352.0	166723.0	4000	400	125.0	1.0
222352.0	165925.0	1000	100	1.0	0.001
222352.0	210068.0	2000	100	1.0	0.01
222352.0	135602.0	3000	100	1.0	0.1
222352.0	222792.0	4000	100	1.0	1.0
222352.0	204943.0	1000	200	5.0	0.001
222352.0	132586.0	2000	200	5.0	0.01
222352.0	141710.0	3000	200	5.0	0.1
222352.0	195010.0	4000	200	5.0	1.0
222352.0	181909.0	1000	300	25.0	0.001
222352.0	152648.0	2000	300	25.0	0.01
222352.0	127647.0	3000	300	25.0	0.1
222352.0	163339.0	4000	300	25.0	1.0
222352.0	224070.0	1000	400	125.0	0.001
222352.0	157194.0	2000	400	125.0	0.01
222352.0	174038.0	3000	400	125.0	0.1
222352.0	171273.0	4000	400	125.0	1.0
222352.0	176702.0	1000	100	1.0	0.001
222352.0	137141.0	2000	100	1.0	0.01
222352.0	152451.0	3000	100	1.0	0.1
222352.0	175610.0	4000	100	1.0	1.0
222352.0	165673.0	1000	200	5.0	0.001
222352.0	149222.0	2000	200	5.0	0.01
222352.0	142177.0	3000	200	5.0	0.1
222352.0	191580.0	4000	200	5.0	1.0
222352.0	158495.0	1000	300	25.0	0.001
222352.0	147885.0	2000	300	25.0	0.01
222352.0	145298.0	3000	300	25.0	0.1
222352.0	164925.0	4000	300	25.0	1.0
222352.0	178908.0	1000	400	125.0	0.001
222352.0	146779.0	2000	400	125.0	0.01
222352.0	136037.0	3000	400	125.0	0.1
222352.0	182829.0	4000	400	125.0	1.0
222352.0	157857.0	1000	100	1.0	0.001
222352.0	197697.0	2000	100	1.0	0.01
222352.0	158356.0	3000	100	1.0	0.1
222352.0	178067.0	4000	100	1.0	1.0
222352.0	165814.0	1000	200	5.0	0.001
222352.0	142964.0	2000	200	5.0	0.01
222352.0	125782.0	3000	200	5.0	0.1
222352.0	219373.0	4000	200	5.0	1.0
222352.0	199126.0	1000	300	25.0	0.001
222352.0	153214.0	2000	300	25.0	0.01
222352.0	137887.0	3000	300	25.0	0.1
222352.0	206840.0	4000	300	25.0	1.0
222352.0	172530.0	1000	400	125.0	0.001
222352.0	162656.0	2000	400	125.0	0.01
222352.0	175780.0	3000	400	125.0	0.1
222352.0	164073.0	4000	400	125.0	1.0
222352.0	185740.0	1000	100	1.0	0.001
222352.0	187780.0	2000	100	1.0	0.01
222352.0	144735.0	3000	100	1.0	0.1
222352.0	257462.0	4000	100	1.0	1.0
222352.0	192542.0	1000	200	5.0	0.001
222352.0	139910.0	2000	200	5.0	0.01
222352.0	146233.0	3000	200	5.0	0.1
222352.0	185374.0	4000	200	5.0	1.0
222352.0	180980.0	1000	300	25.0	0.001
222352.0	140479.0	2000	300	25.0	0.01
222352.0	144522.0	3000	300	25.0	0.1
222352.0	172215.0	4000	300	25.0	1.0
222352.0	165434.0	1000	400	125.0	0.001
222352.0	144010.0	2000	400	125.0	0.01
222352.0	196571.0	3000	400	125.0	0.1
222352.0	226149.0	4000	400	125.0	1.0
222352.0	173484.0	1000	100	1.0	0.001
222352.0	130721.0	2000	100	1.0	0.01
222352.0	134986.0	3000	100	1.0	0.1
222352.0	160738.0	4000	100	1.0	1.0
222352.0	158393.0	1000	200	5.0	0.001
222352.0	231076.0	2000	200	5.0	0.01
222352.0	159123.0	3000	200	5.0	0.1
222352.0	206982.0	4000	200	5.0	1.0
222352.0	155662.0	1000	300	25.0	0.001
222352.0	135915.0	2000	300	25.0	0.01
222352.0	133122.0	3000	300	25.0	0.1
222352.0	181213.0	4000	300	25.0	1.0
222352.0	164360.0	1000	400	125.0	0.001
222352.0	141945.0	2000	400	125.0	0.01
222352.0	156482.0	3000	400	125.0	0.1
222352.0	182489.0	4000	400	125.0	1.0
222352.0	172261.0	1000	100	1.0	0.001
222352.0	151012.0	2000	100	1.0	0.01
222352.0	128859.0	3000	100	1.0	0.1
222352.0	234394.0	4000	100	1.0	1.0
222352.0	175167.0	1000	200	5.0	0.001
222352.0	138747.0	2000	200	5.0	0.01
222352.0	161676.0	3000	200	5.0	0.1
222352.0	187000.0	4000	200	5.0	1.0
222352.0	187715.0	1000	300	25.0	0.001
222352.0	145202.0	2000	300	25.0	0.01
222352.0	127010.0	3000	300	25.0	0.1
222352.0	175372.0	4000	300	25.0	1.0
222352.0	189553.0	1000	400	125.0	0.001
222352.0	193767.0	2000	400	125.0	0.01
222352.0	135062.0	3000	400	125.0	0.1
222352.0	179480.0	4000	400	125.0	1.0
222352.0	152429.0	1000	100	1.0	0.001
222352.0	160519.0	2000	100	1.0	0.01
222352.0	128477.0	3000	100	1.0	0.1
222352.0	179931.0	4000	100	1.0	1.0
222352.0	165406.0	1000	200	5.0	0.001
222352.0	163199.0	2000	200	5.0	0.01
222352.0	177680.0	3000	200	5.0	0.1
222352.0	190287.0	4000	200	5.0	1.0
222352.0	154562.0	1000	300	25.0	0.001
222352.0	160266.0	2000	300	25.0	0.01
222352.0	130423.0	3000	300	25.0	0.1
222352.0	160450.0	4000	300	25.0	1.0
222352.0	160022.0	1000	400	125.0	0.001
222352.0	210477.0	2000	400	125.0	0.01
222352.0	137347.0	3000	400	125.0	0.1
222352.0	185457.0	4000	400	125.0	1.0
222352.0	176708.0	1000	100	1.0	0.001
222352.0	150972.0	2000	100	1.0	0.01
222352.0	127027.0	3000	100	1.0	0.1
222352.0	161543.0	4000	100	1.0	1.0
222352.0	202167.0	1000	200	5.0	0.001
222352.0	143522.0	2000	200	5.0	0.01
222352.0	136929.0	3000	200	5.0	0.1
222352.0	207961.0	4000	200	5.0	1.0
222352.0	150628.0	1000	300	25.0	0.001
222352.0	157338.0	2000	300	25.0	0.01
222352.0	154735.0	3000	300	25.0	0.1
222352.0	149400.0	4000	300	25.0	1.0
222352.0	168087.0	1000	400	125.0	0.001
222352.0	143364.0	2000	400	125.0	0.01
222352.0	169624.0	3000	400	125.0	0.1
222352.0	189908.0	4000	400	125.0	1.0
222352.0	163395.0	1000	100	1.0	0.001
222352.0	143875.0	2000	100	1.0	0.01
222352.0	146347.0	3000	100	1.0	0.1
222352.0	185621.0	4000	100	1.0	1.0
222352.0	169732.0	1000	200	5.0	0.001
222352.0	151338.0	2000	200	5.0	0.01
222352.0	163746.0	3000	200	5.0	0.1
222352.0	184324.0	4000	200	5.0	1.0
222352.0	180720.0	1000	300	25.0	0.001
222352.0	146351.0	2000	300	25.0	0.01
222352.0	136106.0	3000	300	25.0	0.1
222352.0	180855.0	4000	300	25.0	1.0
222352.0	179675.0	1000	400	125.0	0.001
222352.0	145496.0	2000	400	125.0	0.01
222352.0	131302.0	3000	400	125.0	0.1
222352.0	172136.0	4000	400	125.0	1.0
222352.0	184187.0	1000	100	1.0	0.001
222352.0	161798.0	2000	100	1.0	0.01
222352.0	132825.0	3000	100	1.0	0.1
222352.0	232382.0	4000	100	1.0	1.0
222352.0	173805.0	1000	200	5.0	0.001
222352.0	149424.0	2000	200	5.0	0.01
222352.0	134920.0	3000	200	5.0	0.1
222352.0	169438.0	4000	200	5.0	1.0
222352.0	222315.0	1000	300	25.0	0.001
222352.0	136169.0	2000	300	25.0	0.01
222352.0	132154.0	3000	300	25.0	0.1
222352.0	168972.0	4000	300	25.0	1.0
222352.0	185446.0	1000	400	125.0	0.001
222352.0	134560.0	2000	400	125.0	0.01
222352.0	140152.0	3000	400	125.0	0.1
222352.0	184211.0	4000	400	125.0	1.0
222352.0	171728.0	1000	100	1.0	0.001
222352.0	153026.0	2000	100	1.0	0.01
222352.0	163331.0	3000	100	1.0	0.1
222352.0	197296.0	4000	100	1.0	1.0
222352.0	160395.0	1000	200	5.0	0.001
222352.0	137417.0	2000	200	5.0	0.01
222352.0	134958.0	3000	200	5.0	0.1
222352.0	172560.0	4000	200	5.0	1.0
222352.0	154816.0	1000	300	25.0	0.001
222352.0	160810.0	2000	300	25.0	0.01
222352.0	128713.0	3000	300	25.0	0.1
222352.0	166945.0	4000	300	25.0	1.0
222352.0	164062.0	1000	400	125.0	0.001
222352.0	142560.0	2000	400	125.0	0.01
222352.0	127086.0	3000	400	125.0	0.1
222352.0	165312.0	4000	400	125.0	1.0
222352.0	169687.0	1000	100	1.0	0.001
222352.0	149278.0	2000	100	1.0	0.01
222352.0	126995.0	3000	100	1.0	0.1
222352.0	222971.0	4000	100	1.0	1.0
222352.0	154000.0	1000	200	5.0	0.001
222352.0	148676.0	2000	200	5.0	0.01
222352.0	139493.0	3000	200	5.0	0.1
222352.0	202756.0	4000	200	5.0	1.0
222352.0	184728.0	1000	300	25.0	0.001
222352.0	196799.0	2000	300	25.0	0.01
222352.0	138548.0	3000	300	25.0	0.1
222352.0	176865.0	4000	300	25.0	1.0
222352.0	179591.0	1000	400	125.0	0.001
222352.0	144626.0	2000	400	125.0	0.01
222352.0	130354.0	3000	400	125.0	0.1
222352.0	159527.0	4000	400	125.0	1.0
222352.0	165810.0	1000	100	1.0	0.001
222352.0	168836.0	2000	100	1.0	0.01
222352.0	163396.0	3000	100	1.0	0.1
222352.0	183312.0	4000	100	1.0	1.0
222352.0	235795.0	1000	200	5.0	0.001
222352.0	136757.0	2000	200	5.0	0.01
222352.0	141068.0	3000	200	5.0	0.1
222352.0	235011.0	4000	200	5.0	1.0
222352.0	169832.0	1000	300	25.0	0.001
222352.0	148196.0	2000	300	25.0	0.01
222352.0	126352.0	3000	300	25.0	0.1
222352.0	219049.0	4000	300	25.0	1.0
222352.0	164417.0	1000	400	125.0	0.001
222352.0	170175.0	2000	400	125.0	0.01
222352.0	139158.0	3000	400	125.0	0.1
222352.0	168010.0	4000	400	125.0	1.0
222352.0	160856.0	1000	100	1.0	0.001
222352.0	146261.0	2000	100	1.0	0.01
222352.0	169895.0	3000	100	1.0	0.1
222352.0	226709.0	4000	100	1.0	1.0
222352.0	171545.0	1000	200	5.0	0.001
222352.0	150015.0	2000	200	5.0	0.01
222352.0	133614.0	3000	200	5.0	0.1
222352.0	190306.0	4000	200	5.0	1.0
222352.0	154875.0	1000	300	25.0	0.001
222352.0	135869.0	2000	300	25.0	0.01
222352.0	191580.0	3000	300	25.0	0.1
222352.0	178984.0	4000	300	25.0	1.0
222352.0	155037.0	1000	400	125.0	0.001
222352.0	141730.0	2000	400	125.0	0.01
222352.0	182026.0	3000	400	125.0	0.1
222352.0	161557.0	4000	400	125.0	1.0
222352.0	155681.0	1000	100	1.0	0.001
222352.0	155386.0	2000	100	1.0	0.01
222352.0	148437.0	3000	100	1.0	0.1
222352.0	172973.0	4000	100	1.0	1.0
222352.0	175708.0	1000	200	5.0	0.001
222352.0	178998.0	2000	200	5.0	0.01
222352.0	134583.0	3000	200	5.0	0.1
