Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
272101.0	208472.0	1000	300	25.0	0.001

272101.0	221009.0	2000	300	25.0	0.01

272101.0	180624.0	3000	300	25.0	0.1

272101.0	217608.0	4000	300	25.0	1.0

272101.0	226533.0	1000	400	125.0	0.001

272101.0	229239.0	2000	400	125.0	0.01

272101.0	210414.0	3000	400	125.0	0.1

272101.0	245013.0	4000	400	125.0	1.0

272101.0	221926.0	1000	100	1.0	0.001

272101.0	211864.0	2000	100	1.0	0.01

272101.0	194789.0	3000	100	1.0	0.1

272101.0	228787.0	4000	100	1.0	1.0

272101.0	219790.0	1000	200	5.0	0.001

272101.0	203683.0	2000	200	5.0	0.01

272101.0	175470.0	3000	200	5.0	0.1

272101.0	227869.0	4000	200	5.0	1.0

272101.0	233988.0	1000	300	25.0	0.001

272101.0	221194.0	2000	300	25.0	0.01

272101.0	192746.0	3000	300	25.0	0.1

272101.0	219541.0	4000	300	25.0	1.0

272101.0	229502.0	1000	400	125.0	0.001

272101.0	207034.0	2000	400	125.0	0.01

272101.0	196982.0	3000	400	125.0	0.1

272101.0	235129.0	4000	400	125.0	1.0

272101.0	241389.0	1000	100	1.0	0.001

272101.0	203822.0	2000	100	1.0	0.01

272101.0	182893.0	3000	100	1.0	0.1

272101.0	255955.0	4000	100	1.0	1.0

272101.0	222755.0	1000	200	5.0	0.001

272101.0	201345.0	2000	200	5.0	0.01

272101.0	219022.0	3000	200	5.0	0.1

272101.0	240779.0	4000	200	5.0	1.0

272101.0	224319.0	1000	300	25.0	0.001

272101.0	225552.0	2000	300	25.0	0.01

272101.0	195899.0	3000	300	25.0	0.1

272101.0	237766.0	4000	300	25.0	1.0

272101.0	234325.0	1000	400	125.0	0.001

272101.0	203529.0	2000	400	125.0	0.01

272101.0	255637.0	3000	400	125.0	0.1

272101.0	246674.0	4000	400	125.0	1.0

272101.0	224826.0	1000	100	1.0	0.001

272101.0	199051.0	2000	100	1.0	0.01

272101.0	183508.0	3000	100	1.0	0.1

272101.0	232255.0	4000	100	1.0	1.0

272101.0	220194.0	1000	200	5.0	0.001

272101.0	201927.0	2000	200	5.0	0.01

272101.0	177772.0	3000	200	5.0	0.1

272101.0	249818.0	4000	200	5.0	1.0

272101.0	216094.0	1000	300	25.0	0.001

272101.0	257563.0	2000	300	25.0	0.01

272101.0	180355.0	3000	300	25.0	0.1

272101.0	209737.0	4000	300	25.0	1.0

272101.0	217754.0	1000	400	125.0	0.001

272101.0	206144.0	2000	400	125.0	0.01

272101.0	185518.0	3000	400	125.0	0.1

272101.0	223627.0	4000	400	125.0	1.0

272101.0	245773.0	1000	100	1.0	0.001

272101.0	202162.0	2000	100	1.0	0.01

272101.0	209708.0	3000	100	1.0	0.1

272101.0	256167.0	4000	100	1.0	1.0

272101.0	205319.0	1000	200	5.0	0.001

272101.0	203438.0	2000	200	5.0	0.01

272101.0	173242.0	3000	200	5.0	0.1

272101.0	219133.0	4000	200	5.0	1.0

272101.0	208936.0	1000	300	25.0	0.001

272101.0	196029.0	2000	300	25.0	0.01

272101.0	191081.0	3000	300	25.0	0.1

272101.0	216942.0	4000	300	25.0	1.0

272101.0	228747.0	1000	400	125.0	0.001

272101.0	187077.0	2000	400	125.0	0.01

272101.0	205749.0	3000	400	125.0	0.1

272101.0	224878.0	4000	400	125.0	1.0

272101.0	242714.0	1000	100	1.0	0.001

272101.0	201882.0	2000	100	1.0	0.01

272101.0	200589.0	3000	100	1.0	0.1

272101.0	232415.0	4000	100	1.0	1.0

272101.0	213619.0	1000	200	5.0	0.001

272101.0	216796.0	2000	200	5.0	0.01

272101.0	200633.0	3000	200	5.0	0.1

272101.0	217650.0	4000	200	5.0	1.0

272101.0	223074.0	1000	300	25.0	0.001

272101.0	257079.0	2000	300	25.0	0.01

272101.0	210233.0	3000	300	25.0	0.1

272101.0	224972.0	4000	300	25.0	1.0

272101.0	228476.0	1000	400	125.0	0.001

272101.0	212670.0	2000	400	125.0	0.01

272101.0	170757.0	3000	400	125.0	0.1

272101.0	221151.0	4000	400	125.0	1.0

272101.0	250415.0	1000	100	1.0	0.001

272101.0	202982.0	2000	100	1.0	0.01

272101.0	200926.0	3000	100	1.0	0.1

272101.0	230301.0	4000	100	1.0	1.0

272101.0	226618.0	1000	200	5.0	0.001

272101.0	190502.0	2000	200	5.0	0.01

272101.0	200909.0	3000	200	5.0	0.1

272101.0	254074.0	4000	200	5.0	1.0

272101.0	236668.0	1000	300	25.0	0.001

272101.0	192202.0	2000	300	25.0	0.01

272101.0	195934.0	3000	300	25.0	0.1

272101.0	233637.0	4000	300	25.0	1.0

272101.0	201977.0	1000	400	125.0	0.001

272101.0	192779.0	2000	400	125.0	0.01

272101.0	190014.0	3000	400	125.0	0.1

272101.0	245532.0	4000	400	125.0	1.0

272101.0	238362.0	1000	100	1.0	0.001

272101.0	202579.0	2000	100	1.0	0.01

272101.0	200010.0	3000	100	1.0	0.1

272101.0	225525.0	4000	100	1.0	1.0

272101.0	238377.0	1000	200	5.0	0.001

272101.0	210925.0	2000	200	5.0	0.01

272101.0	200260.0	3000	200	5.0	0.1

272101.0	226499.0	4000	200	5.0	1.0

272101.0	208852.0	1000	300	25.0	0.001

272101.0	214541.0	2000	300	25.0	0.01

272101.0	224812.0	3000	300	25.0	0.1

272101.0	234337.0	4000	300	25.0	1.0

272101.0	212096.0	1000	400	125.0	0.001

272101.0	198621.0	2000	400	125.0	0.01

272101.0	205587.0	3000	400	125.0	0.1

272101.0	301141.0	4000	400	125.0	1.0

272101.0	218770.0	1000	100	1.0	0.001

272101.0	212304.0	2000	100	1.0	0.01

272101.0	217704.0	3000	100	1.0	0.1

272101.0	249071.0	4000	100	1.0	1.0

272101.0	222495.0	1000	200	5.0	0.001

272101.0	207169.0	2000	200	5.0	0.01

272101.0	174217.0	3000	200	5.0	0.1

272101.0	234379.0	4000	200	5.0	1.0

272101.0	221886.0	1000	300	25.0	0.001

272101.0	217936.0	2000	300	25.0	0.01

272101.0	197294.0	3000	300	25.0	0.1

272101.0	215873.0	4000	300	25.0	1.0

272101.0	214829.0	1000	400	125.0	0.001

272101.0	229343.0	2000	400	125.0	0.01

272101.0	205170.0	3000	400	125.0	0.1

272101.0	233120.0	4000	400	125.0	1.0

272101.0	227153.0	1000	100	1.0	0.001

272101.0	197360.0	2000	100	1.0	0.01

272101.0	188651.0	3000	100	1.0	0.1

272101.0	213642.0	4000	100	1.0	1.0

272101.0	226081.0	1000	200	5.0	0.001

272101.0	194520.0	2000	200	5.0	0.01

272101.0	196494.0	3000	200	5.0	0.1

272101.0	249828.0	4000	200	5.0	1.0

272101.0	230857.0	1000	300	25.0	0.001

272101.0	205248.0	2000	300	25.0	0.01

272101.0	188807.0	3000	300	25.0	0.1

272101.0	233589.0	4000	300	25.0	1.0

272101.0	222862.0	1000	400	125.0	0.001

272101.0	197522.0	2000	400	125.0	0.01

272101.0	260723.0	3000	400	125.0	0.1

272101.0	233264.0	4000	400	125.0	1.0

272101.0	214528.0	1000	100	1.0	0.001

272101.0	207556.0	2000	100	1.0	0.01

272101.0	180021.0	3000	100	1.0	0.1

272101.0	235000.0	4000	100	1.0	1.0

272101.0	235646.0	1000	200	5.0	0.001

272101.0	205673.0	2000	200	5.0	0.01

272101.0	197484.0	3000	200	5.0	0.1

272101.0	218984.0	4000	200	5.0	1.0

272101.0	237179.0	1000	300	25.0	0.001

272101.0	215213.0	2000	300	25.0	0.01

272101.0	183150.0	3000	300	25.0	0.1

272101.0	254568.0	4000	300	25.0	1.0

272101.0	206371.0	1000	400	125.0	0.001

272101.0	211900.0	2000	400	125.0	0.01

272101.0	184600.0	3000	400	125.0	0.1

272101.0	251909.0	4000	400	125.0	1.0

272101.0	214749.0	1000	100	1.0	0.001

272101.0	222649.0	2000	100	1.0	0.01

272101.0	192861.0	3000	100	1.0	0.1

272101.0	230730.0	4000	100	1.0	1.0

272101.0	225832.0	1000	200	5.0	0.001

272101.0	212602.0	2000	200	5.0	0.01

272101.0	191783.0	3000	200	5.0	0.1

272101.0	286516.0	4000	200	5.0	1.0

272101.0	272300.0	1000	300	25.0	0.001

272101.0	182214.0	2000	300	25.0	0.01

272101.0	174669.0	3000	300	25.0	0.1

272101.0	238351.0	4000	300	25.0	1.0

272101.0	227886.0	1000	400	125.0	0.001

272101.0	224741.0	2000	400	125.0	0.01

272101.0	193329.0	3000	400	125.0	0.1

272101.0	233181.0	4000	400	125.0	1.0

272101.0	208986.0	1000	100	1.0	0.001

272101.0	191140.0	2000	100	1.0	0.01

272101.0	182256.0	3000	100	1.0	0.1

272101.0	240130.0	4000	100	1.0	1.0

272101.0	281195.0	1000	200	5.0	0.001

272101.0	196760.0	2000	200	5.0	0.01

272101.0	180098.0	3000	200	5.0	0.1

272101.0	227679.0	4000	200	5.0	1.0

272101.0	215293.0	1000	300	25.0	0.001

272101.0	222579.0	2000	300	25.0	0.01

272101.0	202673.0	3000	300	25.0	0.1

272101.0	223438.0	4000	300	25.0	1.0

272101.0	210415.0	1000	400	125.0	0.001

272101.0	255050.0	2000	400	125.0	0.01

272101.0	179073.0	3000	400	125.0	0.1

272101.0	218073.0	4000	400	125.0	1.0

286854.0	237851.0	1000	100	1.0	0.001

286854.0	186609.0	2000	100	1.0	0.01

286854.0	171512.0	3000	100	1.0	0.1

286854.0	217870.0	4000	100	1.0	1.0

286854.0	210627.0	1000	200	5.0	0.001

286854.0	170036.0	2000	200	5.0	0.01

286854.0	185285.0	3000	200	5.0	0.1

286854.0	245987.0	4000	200	5.0	1.0

286854.0	193588.0	1000	300	25.0	0.001

286854.0	175003.0	2000	300	25.0	0.01

286854.0	168820.0	3000	300	25.0	0.1

286854.0	196748.0	4000	300	25.0	1.0

286854.0	212648.0	1000	400	125.0	0.001

286854.0	184860.0	2000	400	125.0	0.01

286854.0	164921.0	3000	400	125.0	0.1

286854.0	243152.0	4000	400	125.0	1.0

286854.0	252799.0	1000	100	1.0	0.001

286854.0	198803.0	2000	100	1.0	0.01

286854.0	197733.0	3000	100	1.0	0.1

286854.0	220023.0	4000	100	1.0	1.0

286854.0	201004.0	1000	200	5.0	0.001

286854.0	199760.0	2000	200	5.0	0.01

286854.0	171619.0	3000	200	5.0	0.1

286854.0	225828.0	4000	200	5.0	1.0

286854.0	204742.0	1000	300	25.0	0.001

286854.0	205766.0	2000	300	25.0	0.01

286854.0	168200.0	3000	300	25.0	0.1

286854.0	229528.0	4000	300	25.0	1.0

286854.0	250137.0	1000	400	125.0	0.001

286854.0	180259.0	2000	400	125.0	0.01

286854.0	172451.0	3000	400	125.0	0.1

286854.0	214462.0	4000	400	125.0	1.0

286854.0	200265.0	1000	100	1.0	0.001

286854.0	190946.0	2000	100	1.0	0.01

286854.0	167395.0	3000	100	1.0	0.1

286854.0	197879.0	4000	100	1.0	1.0

286854.0	201922.0	1000	200	5.0	0.001

286854.0	179806.0	2000	200	5.0	0.01

286854.0	173571.0	3000	200	5.0	0.1

286854.0	215678.0	4000	200	5.0	1.0

286854.0	200394.0	1000	300	25.0	0.001

286854.0	172519.0	2000	300	25.0	0.01

286854.0	155872.0	3000	300	25.0	0.1

286854.0	216927.0	4000	300	25.0	1.0

286854.0	273632.0	1000	400	125.0	0.001

286854.0	172108.0	2000	400	125.0	0.01

286854.0	179120.0	3000	400	125.0	0.1

286854.0	204671.0	4000	400	125.0	1.0

286854.0	221137.0	1000	100	1.0	0.001

286854.0	166042.0	2000	100	1.0	0.01

286854.0	170321.0	3000	100	1.0	0.1

286854.0	212936.0	4000	100	1.0	1.0

286854.0	200850.0	1000	200	5.0	0.001

286854.0	194939.0	2000	200	5.0	0.01

286854.0	188910.0	3000	200	5.0	0.1

286854.0	207306.0	4000	200	5.0	1.0

286854.0	213460.0	1000	300	25.0	0.001

286854.0	175736.0	2000	300	25.0	0.01

286854.0	163795.0	3000	300	25.0	0.1

286854.0	259700.0	4000	300	25.0	1.0

286854.0	194330.0	1000	400	125.0	0.001

286854.0	165013.0	2000	400	125.0	0.01

286854.0	180160.0	3000	400	125.0	0.1

286854.0	227065.0	4000	400	125.0	1.0

286854.0	205878.0	1000	100	1.0	0.001

286854.0	178493.0	2000	100	1.0	0.01

286854.0	164812.0	3000	100	1.0	0.1

286854.0	215090.0	4000	100	1.0	1.0

286854.0	205998.0	1000	200	5.0	0.001

286854.0	174494.0	2000	200	5.0	0.01

286854.0	170271.0	3000	200	5.0	0.1

286854.0	240516.0	4000	200	5.0	1.0

286854.0	222913.0	1000	300	25.0	0.001

286854.0	218725.0	2000	300	25.0	0.01

286854.0	167668.0	3000	300	25.0	0.1

286854.0	214700.0	4000	300	25.0	1.0

286854.0	217455.0	1000	400	125.0	0.001

286854.0	189983.0	2000	400	125.0	0.01

286854.0	161128.0	3000	400	125.0	0.1

286854.0	216149.0	4000	400	125.0	1.0

286854.0	199160.0	1000	100	1.0	0.001

286854.0	251999.0	2000	100	1.0	0.01

286854.0	160093.0	3000	100	1.0	0.1

286854.0	211806.0	4000	100	1.0	1.0

286854.0	202687.0	1000	200	5.0	0.001

286854.0	180280.0	2000	200	5.0	0.01

286854.0	190967.0	3000	200	5.0	0.1

286854.0	208117.0	4000	200	5.0	1.0

286854.0	218007.0	1000	300	25.0	0.001

286854.0	170578.0	2000	300	25.0	0.01

286854.0	166839.0	3000	300	25.0	0.1

286854.0	246008.0	4000	300	25.0	1.0

286854.0	214821.0	1000	400	125.0	0.001

286854.0	200116.0	2000	400	125.0	0.01

286854.0	158558.0	3000	400	125.0	0.1

286854.0	216932.0	4000	400	125.0	1.0

286854.0	226749.0	1000	100	1.0	0.001

286854.0	177366.0	2000	100	1.0	0.01

286854.0	165222.0	3000	100	1.0	0.1

286854.0	213066.0	4000	100	1.0	1.0

286854.0	194681.0	1000	200	5.0	0.001

286854.0	187360.0	2000	200	5.0	0.01

286854.0	157893.0	3000	200	5.0	0.1

286854.0	209714.0	4000	200	5.0	1.0

286854.0	214577.0	1000	300	25.0	0.001

286854.0	186880.0	2000	300	25.0	0.01

286854.0	161650.0	3000	300	25.0	0.1

286854.0	203648.0	4000	300	25.0	1.0

286854.0	216195.0	1000	400	125.0	0.001

286854.0	199982.0	2000	400	125.0	0.01

286854.0	165534.0	3000	400	125.0	0.1

286854.0	235356.0	4000	400	125.0	1.0

286854.0	205932.0	1000	100	1.0	0.001

286854.0	197771.0	2000	100	1.0	0.01

286854.0	178503.0	3000	100	1.0	0.1

286854.0	230358.0	4000	100	1.0	1.0

286854.0	201757.0	1000	200	5.0	0.001

286854.0	187314.0	2000	200	5.0	0.01

286854.0	160544.0	3000	200	5.0	0.1

286854.0	200469.0	4000	200	5.0	1.0

286854.0	212126.0	1000	300	25.0	0.001

286854.0	177729.0	2000	300	25.0	0.01

286854.0	175488.0	3000	300	25.0	0.1

286854.0	225308.0	4000	300	25.0	1.0

286854.0	213025.0	1000	400	125.0	0.001

286854.0	186377.0	2000	400	125.0	0.01

286854.0	170008.0	3000	400	125.0	0.1

286854.0	240150.0	4000	400	125.0	1.0

286854.0	226969.0	1000	100	1.0	0.001

286854.0	178846.0	2000	100	1.0	0.01

286854.0	157055.0	3000	100	1.0	0.1

286854.0	248861.0	4000	100	1.0	1.0

286854.0	192582.0	1000	200	5.0	0.001

286854.0	213612.0	2000	200	5.0	0.01

286854.0	174654.0	3000	200	5.0	0.1

286854.0	210293.0	4000	200	5.0	1.0

286854.0	214435.0	1000	300	25.0	0.001

286854.0	172345.0	2000	300	25.0	0.01

286854.0	163381.0	3000	300	25.0	0.1

286854.0	216309.0	4000	300	25.0	1.0

286854.0	205963.0	1000	400	125.0	0.001

286854.0	186262.0	2000	400	125.0	0.01

286854.0	177753.0	3000	400	125.0	0.1

286854.0	189731.0	4000	400	125.0	1.0

286854.0	201106.0	1000	100	1.0	0.001

286854.0	175503.0	2000	100	1.0	0.01

286854.0	153034.0	3000	100	1.0	0.1

286854.0	205683.0	4000	100	1.0	1.0

286854.0	268172.0	1000	200	5.0	0.001

286854.0	189914.0	2000	200	5.0	0.01

286854.0	166500.0	3000	200	5.0	0.1

286854.0	218138.0	4000	200	5.0	1.0

286854.0	205310.0	1000	300	25.0	0.001

286854.0	183769.0	2000	300	25.0	0.01

286854.0	189280.0	3000	300	25.0	0.1

286854.0	187367.0	4000	300	25.0	1.0

286854.0	234038.0	1000	400	125.0	0.001

286854.0	189701.0	2000	400	125.0	0.01

286854.0	168540.0	3000	400	125.0	0.1

286854.0	214868.0	4000	400	125.0	1.0

286854.0	206205.0	1000	100	1.0	0.001

286854.0	190340.0	2000	100	1.0	0.01

286854.0	164702.0	3000	100	1.0	0.1

286854.0	220230.0	4000	100	1.0	1.0

286854.0	189532.0	1000	200	5.0	0.001

286854.0	169419.0	2000	200	5.0	0.01

286854.0	180405.0	3000	200	5.0	0.1

286854.0	206465.0	4000	200	5.0	1.0

286854.0	201722.0	1000	300	25.0	0.001

286854.0	181035.0	2000	300	25.0	0.01

286854.0	175050.0	3000	300	25.0	0.1

286854.0	203681.0	4000	300	25.0	1.0

286854.0	222011.0	1000	400	125.0	0.001

286854.0	178031.0	2000	400	125.0	0.01

286854.0	181603.0	3000	400	125.0	0.1

286854.0	222773.0	4000	400	125.0	1.0

286854.0	228879.0	1000	100	1.0	0.001

286854.0	191461.0	2000	100	1.0	0.01

286854.0	166434.0	3000	100	1.0	0.1

286854.0	248239.0	4000	100	1.0	1.0

286854.0	227994.0	1000	200	5.0	0.001

286854.0	165791.0	2000	200	5.0	0.01

286854.0	162400.0	3000	200	5.0	0.1

286854.0	230590.0	4000	200	5.0	1.0

286854.0	201562.0	1000	300	25.0	0.001

286854.0	195268.0	2000	300	25.0	0.01

286854.0	192068.0	3000	300	25.0	0.1

286854.0	208310.0	4000	300	25.0	1.0

286854.0	186831.0	1000	400	125.0	0.001

286854.0	172892.0	2000	400	125.0	0.01

286854.0	169286.0	3000	400	125.0	0.1

286854.0	218985.0	4000	400	125.0	1.0

286854.0	210106.0	1000	100	1.0	0.001

286854.0	196710.0	2000	100	1.0	0.01

286854.0	183778.0	3000	100	1.0	0.1

286854.0	202731.0	4000	100	1.0	1.0

286854.0	207391.0	1000	200	5.0	0.001

286854.0	162622.0	2000	200	5.0	0.01

286854.0	156276.0	3000	200	5.0	0.1

286854.0	243407.0	4000	200	5.0	1.0

286854.0	187720.0	1000	300	25.0	0.001

286854.0	207001.0	2000	300	25.0	0.01

286854.0	180968.0	3000	300	25.0	0.1

286854.0	207196.0	4000	300	25.0	1.0

286854.0	234894.0	1000	400	125.0	0.001

286854.0	187013.0	2000	400	125.0	0.01

286854.0	167036.0	3000	400	125.0	0.1

286854.0	222026.0	4000	400	125.0	1.0

286854.0	199618.0	1000	100	1.0	0.001

286854.0	182487.0	2000	100	1.0	0.01

286854.0	166005.0	3000	100	1.0	0.1

286854.0	212972.0	4000	100	1.0	1.0

286854.0	233145.0	1000	200	5.0	0.001

286854.0	190296.0	2000	200	5.0	0.01

286854.0	171080.0	3000	200	5.0	0.1

286854.0	218290.0	4000	200	5.0	1.0

286854.0	220643.0	1000	300	25.0	0.001

286854.0	213402.0	2000	300	25.0	0.01

286854.0	189422.0	3000	300	25.0	0.1

286854.0	208119.0	4000	300	25.0	1.0

286854.0	195952.0	1000	400	125.0	0.001

286854.0	179465.0	2000	400	125.0	0.01

286854.0	170937.0	3000	400	125.0	0.1

286854.0	212352.0	4000	400	125.0	1.0

286854.0	204278.0	1000	100	1.0	0.001

286854.0	200892.0	2000	100	1.0	0.01

286854.0	200120.0	3000	100	1.0	0.1

286854.0	212920.0	4000	100	1.0	1.0

286854.0	220811.0	1000	200	5.0	0.001

286854.0	183764.0	2000	200	5.0	0.01

286854.0	168080.0	3000	200	5.0	0.1

286854.0	222272.0	4000	200	5.0	1.0

286854.0	199155.0	1000	300	25.0	0.001

286854.0	178235.0	2000	300	25.0	0.01

286854.0	173561.0	3000	300	25.0	0.1

286854.0	216814.0	4000	300	25.0	1.0

286854.0	237329.0	1000	400	125.0	0.001

286854.0	185322.0	2000	400	125.0	0.01

286854.0	200308.0	3000	400	125.0	0.1

286854.0	208310.0	4000	400	125.0	1.0

286854.0	208667.0	1000	100	1.0	0.001

286854.0	173657.0	2000	100	1.0	0.01

286854.0	164825.0	3000	100	1.0	0.1

286854.0	210465.0	4000	100	1.0	1.0

286854.0	207258.0	1000	200	5.0	0.001

286854.0	181143.0	2000	200	5.0	0.01

286854.0	171499.0	3000	200	5.0	0.1

286854.0	201358.0	4000	200	5.0	1.0

286854.0	231758.0	1000	300	25.0	0.001

286854.0	238361.0	2000	300	25.0	0.01

286854.0	158683.0	3000	300	25.0	0.1

286854.0	230079.0	4000	300	25.0	1.0

286854.0	212308.0	1000	400	125.0	0.001

286854.0	194562.0	2000	400	125.0	0.01

286854.0	194836.0	3000	400	125.0	0.1

286854.0	244452.0	4000	400	125.0	1.0

286854.0	205436.0	1000	100	1.0	0.001

286854.0	175914.0	2000	100	1.0	0.01

286854.0	194913.0	3000	100	1.0	0.1

286854.0	203920.0	4000	100	1.0	1.0

286854.0	196353.0	1000	200	5.0	0.001

286854.0	206815.0	2000	200	5.0	0.01

286854.0	164364.0	3000	200	5.0	0.1

286854.0	191481.0	4000	200	5.0	1.0

286854.0	196588.0	1000	300	25.0	0.001

286854.0	221436.0	2000	300	25.0	0.01

286854.0	174357.0	3000	300	25.0	0.1

286854.0	265077.0	4000	300	25.0	1.0

286854.0	193133.0	1000	400	125.0	0.001

286854.0	234712.0	2000	400	125.0	0.01

286854.0	164226.0	3000	400	125.0	0.1

286854.0	208118.0	4000	400	125.0	1.0

286854.0	195584.0	1000	100	1.0	0.001

286854.0	182208.0	2000	100	1.0	0.01

286854.0	197842.0	3000	100	1.0	0.1

286854.0	217821.0	4000	100	1.0	1.0

286854.0	210785.0	1000	200	5.0	0.001

286854.0	172291.0	2000	200	5.0	0.01

286854.0	164652.0	3000	200	5.0	0.1

286854.0	230932.0	4000	200	5.0	1.0

286854.0	197620.0	1000	300	25.0	0.001

286854.0	198810.0	2000	300	25.0	0.01

286854.0	223369.0	3000	300	25.0	0.1

286854.0	202684.0	4000	300	25.0	1.0

286854.0	207493.0	1000	400	125.0	0.001

286854.0	193055.0	2000	400	125.0	0.01

286854.0	165086.0	3000	400	125.0	0.1

286854.0	235883.0	4000	400	125.0	1.0

286854.0	210442.0	1000	100	1.0	0.001

286854.0	194890.0	2000	100	1.0	0.01

286854.0	175926.0	3000	100	1.0	0.1

286854.0	235911.0	4000	100	1.0	1.0

286854.0	223399.0	1000	200	5.0	0.001

286854.0	170072.0	2000	200	5.0	0.01

286854.0	169290.0	3000	200	5.0	0.1

286854.0	201799.0	4000	200	5.0	1.0

286854.0	211871.0	1000	300	25.0	0.001

286854.0	190937.0	2000	300	25.0	0.01

286854.0	182521.0	3000	300	25.0	0.1

286854.0	217989.0	4000	300	25.0	1.0

286854.0	212076.0	1000	400	125.0	0.001

286854.0	190474.0	2000	400	125.0	0.01

286854.0	176079.0	3000	400	125.0	0.1

286854.0	214448.0	4000	400	125.0	1.0

286854.0	201013.0	1000	100	1.0	0.001

286854.0	186501.0	2000	100	1.0	0.01

286854.0	188836.0	3000	100	1.0	0.1

286854.0	211866.0	4000	100	1.0	1.0

286854.0	233241.0	1000	200	5.0	0.001

286854.0	168382.0	2000	200	5.0	0.01

286854.0	162424.0	3000	200	5.0	0.1

286854.0	214992.0	4000	200	5.0	1.0

286854.0	211685.0	1000	300	25.0	0.001

286854.0	177471.0	2000	300	25.0	0.01

286854.0	162477.0	3000	300	25.0	0.1

286854.0	194631.0	4000	300	25.0	1.0

286854.0	222607.0	1000	400	125.0	0.001

286854.0	183574.0	2000	400	125.0	0.01

286854.0	152724.0	3000	400	125.0	0.1

286854.0	204823.0	4000	400	125.0	1.0

286854.0	202686.0	1000	100	1.0	0.001

286854.0	185687.0	2000	100	1.0	0.01

286854.0	186535.0	3000	100	1.0	0.1

286854.0	206451.0	4000	100	1.0	1.0

286854.0	193363.0	1000	200	5.0	0.001

286854.0	180628.0	2000	200	5.0	0.01

286854.0	170949.0	3000	200	5.0	0.1

286854.0	220533.0	4000	200	5.0	1.0

286854.0	215007.0	1000	300	25.0	0.001

286854.0	195077.0	2000	300	25.0	0.01

286854.0	170590.0	3000	300	25.0	0.1

286854.0	207998.0	4000	300	25.0	1.0

286854.0	251207.0	1000	400	125.0	0.001

286854.0	188632.0	2000	400	125.0	0.01

286854.0	226828.0	3000	400	125.0	0.1

286854.0	218512.0	4000	400	125.0	1.0

286854.0	195820.0	1000	100	1.0	0.001

286854.0	182959.0	2000	100	1.0	0.01

286854.0	171507.0	3000	100	1.0	0.1

286854.0	210419.0	4000	100	1.0	1.0

286854.0	196598.0	1000	200	5.0	0.001

286854.0	210792.0	2000	200	5.0	0.01

286854.0	169904.0	3000	200	5.0	0.1

286854.0	220217.0	4000	200	5.0	1.0

286854.0	227310.0	1000	300	25.0	0.001

286854.0	172525.0	2000	300	25.0	0.01

286854.0	165352.0	3000	300	25.0	0.1

286854.0	205828.0	4000	300	25.0	1.0

286854.0	205435.0	1000	400	125.0	0.001

286854.0	187470.0	2000	400	125.0	0.01

286854.0	164828.0	3000	400	125.0	0.1

286854.0	211669.0	4000	400	125.0	1.0

286854.0	209652.0	1000	100	1.0	0.001

286854.0	182855.0	2000	100	1.0	0.01

286854.0	179525.0	3000	100	1.0	0.1

286854.0	216371.0	4000	100	1.0	1.0

286854.0	208401.0	1000	200	5.0	0.001

286854.0	178422.0	2000	200	5.0	0.01

286854.0	157406.0	3000	200	5.0	0.1

286854.0	237370.0	4000	200	5.0	1.0

286854.0	227444.0	1000	300	25.0	0.001

286854.0	220857.0	2000	300	25.0	0.01

286854.0	163984.0	3000	300	25.0	0.1

286854.0	214603.0	4000	300	25.0	1.0

286854.0	187527.0	1000	400	125.0	0.001

286854.0	186776.0	2000	400	125.0	0.01

286854.0	171667.0	3000	400	125.0	0.1

286854.0	219341.0	4000	400	125.0	1.0

286854.0	207678.0	1000	100	1.0	0.001

286854.0	212060.0	2000	100	1.0	0.01

286854.0	182022.0	3000	100	1.0	0.1

286854.0	210226.0	4000	100	1.0	1.0

286854.0	197883.0	1000	200	5.0	0.001

286854.0	181841.0	2000	200	5.0	0.01

286854.0	178297.0	3000	200	5.0	0.1

286854.0	218043.0	4000	200	5.0	1.0

286854.0	199219.0	1000	300	25.0	0.001

286854.0	199683.0	2000	300	25.0	0.01

286854.0	181860.0	3000	300	25.0	0.1

286854.0	201773.0	4000	300	25.0	1.0

286854.0	220822.0	1000	400	125.0	0.001

286854.0	182938.0	2000	400	125.0	0.01

